tag_header,tag_para,tag_formatting,word_count,interacting_span_tag,relative_x_coord,relative_y_coord,relative_listings,relative_hyperlinks,tag_img,src_img_interaction,red_flag_class,tag_table,tag_sup,tag_sup_child,tag_tab_elem,red_flag_id,relative_table_elements,height_width_diff,tag_dl_type,tag_math_type,tag_math_elem,tag_annotation,label,name,attrs
NO,NO,NO,1,NO,0.215517237,0.063766627,0,0,NO,NO,YES,NO,NO,NO,NO,NO,0,-3.86668396,NO,NO,NO,NO,0,span,[['tocnumber']]
NO,NO,NO,3,NO,0.238444602,0.063766627,0,0,NO,NO,YES,NO,NO,NO,NO,NO,0,-108.1166687,NO,NO,NO,NO,0,span,[['toctext']]
NO,NO,NO,3,NO,0.191672776,0.06525429,0,0,NO,NO,YES,NO,NO,NO,NO,NO,0,-538.5499725,NO,NO,NO,NO,0,li,"[['toclevel-1', 'tocsection-23']]"
NO,NO,NO,3,NO,0.191672776,0.065457153,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-111.25,NO,NO,NO,NO,0,a,['#Social_components']
NO,NO,NO,1,NO,0.191672776,0.06525429,0,0,NO,NO,YES,NO,NO,NO,NO,NO,0,7.233352661,NO,NO,NO,NO,0,span,[['tocnumber']]
NO,NO,NO,2,NO,0.204512101,0.06525429,0,0,NO,NO,YES,NO,NO,NO,NO,NO,0,-91.1166687,NO,NO,NO,NO,0,span,[['toctext']]
NO,NO,NO,15,NO,0.191672776,0.066809573,0.2,0,NO,NO,YES,NO,NO,NO,NO,NO,0,-472.0333099,NO,NO,NO,NO,0,li,"[['toclevel-1', 'tocsection-24']]"
NO,NO,NO,3,NO,0.191672776,0.067012436,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-63.93333435,NO,NO,NO,NO,0,a,['#Other_uses']
NO,NO,NO,1,NO,0.191672776,0.066809573,0,0,NO,NO,YES,NO,NO,NO,NO,NO,0,7.233352661,NO,NO,NO,NO,0,span,[['tocnumber']]
NO,NO,NO,2,NO,0.204512101,0.066809573,0,0,NO,NO,YES,NO,NO,NO,NO,NO,0,-43.80000305,NO,NO,NO,NO,0,span,[['toctext']]
NO,NO,NO,11,NO,0.215517237,0.068229615,0.272727273,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-466.7166748,NO,NO,NO,NO,0,ul,[]
NO,NO,NO,5,NO,0.215517237,0.068229615,0,0,NO,NO,YES,NO,NO,NO,NO,NO,0,-511.9500122,NO,NO,NO,NO,0,li,"[['toclevel-2', 'tocsection-25']]"
NO,NO,NO,5,NO,0.215517237,0.068432478,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-205.9166565,NO,NO,NO,NO,0,a,['#Scientific_research_and_academia']
NO,NO,NO,1,NO,0.215517237,0.068229615,0,0,NO,NO,YES,NO,NO,NO,NO,NO,0,-3.86668396,NO,NO,NO,NO,0,span,[['tocnumber']]
NO,NO,NO,4,NO,0.238444602,0.068229615,0,0,NO,NO,YES,NO,NO,NO,NO,NO,0,-174.6833344,NO,NO,NO,NO,0,span,[['toctext']]
NO,NO,NO,3,NO,0.215517237,0.069784898,0,0,NO,NO,YES,NO,NO,NO,NO,NO,0,-511.9500122,NO,NO,NO,NO,0,li,"[['toclevel-2', 'tocsection-26']]"
NO,NO,NO,3,NO,0.215517237,0.069987762,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-80.2333374,NO,NO,NO,NO,0,a,['#Internet_use']
NO,NO,NO,1,NO,0.215517237,0.069784898,0,0,NO,NO,YES,NO,NO,NO,NO,NO,0,-3.86668396,NO,NO,NO,NO,0,span,[['tocnumber']]
NO,NO,NO,2,NO,0.238444602,0.069784898,0,0,NO,NO,YES,NO,NO,NO,NO,NO,0,-49,NO,NO,NO,NO,0,span,[['toctext']]
NO,NO,NO,3,NO,0.215517237,0.071272561,0,0,NO,NO,YES,NO,NO,NO,NO,NO,0,-511.9500122,NO,NO,NO,NO,0,li,"[['toclevel-2', 'tocsection-27']]"
NO,NO,NO,3,NO,0.215517237,0.071475424,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-117.1833344,NO,NO,NO,NO,0,a,['#Other_applications']
NO,NO,NO,1,NO,0.215517237,0.071272561,0,0,NO,NO,YES,NO,NO,NO,NO,NO,0,-3.86668396,NO,NO,NO,NO,0,span,[['tocnumber']]
NO,NO,NO,2,NO,0.238444602,0.071272561,0,0,NO,NO,YES,NO,NO,NO,NO,NO,0,-85.94999695,NO,NO,NO,NO,0,span,[['toctext']]
NO,NO,NO,2,NO,0.191672776,0.072827845,0,0,NO,NO,YES,NO,NO,NO,NO,NO,0,-538.5499725,NO,NO,NO,NO,0,li,"[['toclevel-1', 'tocsection-28']]"
NO,NO,NO,2,NO,0.191672776,0.073030708,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-47.6499939,NO,NO,NO,NO,0,a,['#nofollow']
NO,NO,NO,1,NO,0.191672776,0.072827845,0,0,NO,NO,YES,NO,NO,NO,NO,NO,0,7.233352661,NO,NO,NO,NO,0,span,[['tocnumber']]
NO,NO,NO,1,NO,0.204512101,0.072827845,0,0,NO,NO,YES,NO,NO,NO,NO,NO,0,-27.5166626,NO,NO,NO,NO,0,span,[['toctext']]
NO,NO,NO,2,NO,0.191672776,0.074383128,0,0,NO,NO,YES,NO,NO,NO,NO,NO,0,-538.5499725,NO,NO,NO,NO,0,li,"[['toclevel-1', 'tocsection-29']]"
NO,NO,NO,2,NO,0.191672776,0.074585991,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-70.58332825,NO,NO,NO,NO,0,a,['#Deprecation']
NO,NO,NO,1,NO,0.191672776,0.074383128,0,0,NO,NO,YES,NO,NO,NO,NO,NO,0,7.233352661,NO,NO,NO,NO,0,span,[['tocnumber']]
NO,NO,NO,1,NO,0.204512101,0.074383128,0,0,NO,NO,YES,NO,NO,NO,NO,NO,0,-50.44999695,NO,NO,NO,NO,0,span,[['toctext']]
NO,NO,NO,3,NO,0.191672776,0.075870791,0,0,NO,NO,YES,NO,NO,NO,NO,NO,0,-538.5499725,NO,NO,NO,NO,0,li,"[['toclevel-1', 'tocsection-30']]"
NO,NO,NO,3,NO,0.191672776,0.076073654,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-50.6166687,NO,NO,NO,NO,0,a,['#See_also']
NO,NO,NO,1,NO,0.191672776,0.075870791,0,0,NO,NO,YES,NO,NO,NO,NO,NO,0,7.233352661,NO,NO,NO,NO,0,span,[['tocnumber']]
NO,NO,NO,2,NO,0.204512101,0.075870791,0,0,NO,NO,YES,NO,NO,NO,NO,NO,0,-30.4833374,NO,NO,NO,NO,0,span,[['toctext']]
NO,NO,NO,7,NO,0.191672776,0.077426074,0.285714286,0,NO,NO,YES,NO,NO,NO,NO,NO,0,-494.6499786,NO,NO,NO,NO,0,li,"[['toclevel-1', 'tocsection-31']]"
NO,NO,NO,2,NO,0.191672776,0.077628937,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-74.2833252,NO,NO,NO,NO,0,a,['#References']
NO,NO,NO,1,NO,0.191672776,0.077426074,0,0,NO,NO,YES,NO,NO,NO,NO,NO,0,-0.166656494,NO,NO,NO,NO,0,span,[['tocnumber']]
NO,NO,NO,1,NO,0.210931763,0.077426074,0,0,NO,NO,YES,NO,NO,NO,NO,NO,0,-46.74998474,NO,NO,NO,NO,0,span,[['toctext']]
NO,NO,NO,4,NO,0.215517237,0.078846116,0.5,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-489.3333435,NO,NO,NO,NO,0,ul,[]
NO,NO,NO,2,NO,0.215517237,0.078846116,0,0,NO,NO,YES,NO,NO,NO,NO,NO,0,-511.9500122,NO,NO,NO,NO,0,li,"[['toclevel-2', 'tocsection-32']]"
NO,NO,NO,2,NO,0.215517237,0.079048979,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-69.1000061,NO,NO,NO,NO,0,a,['#Citations']
NO,NO,NO,1,NO,0.215517237,0.078846116,0,0,NO,NO,YES,NO,NO,NO,NO,NO,0,-11.26667786,NO,NO,NO,NO,0,span,[['tocnumber']]
NO,NO,NO,1,NO,0.245781359,0.078846116,0,0,NO,NO,YES,NO,NO,NO,NO,NO,0,-30.4666748,NO,NO,NO,NO,0,span,[['toctext']]
NO,NO,NO,2,NO,0.215517237,0.080401399,0,0,NO,NO,YES,NO,NO,NO,NO,NO,0,-511.9499969,NO,NO,NO,NO,0,li,"[['toclevel-2', 'tocsection-33']]"
NO,NO,NO,2,NO,0.215517237,0.080604263,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-66.15000916,NO,NO,NO,NO,0,a,['#Sources']
NO,NO,NO,1,NO,0.215517237,0.080401399,0,0,NO,NO,YES,NO,NO,NO,NO,NO,0,-11.2666626,NO,NO,NO,NO,0,span,[['tocnumber']]
NO,NO,NO,1,NO,0.245781359,0.080401399,0,0,NO,NO,YES,NO,NO,NO,NO,NO,0,-27.5166626,NO,NO,NO,NO,0,span,[['toctext']]
NO,NO,NO,3,NO,0.191672776,0.081889062,0,0,NO,NO,YES,NO,NO,NO,NO,NO,0,-538.5499725,NO,NO,NO,NO,0,li,"[['toclevel-1', 'tocsection-34']]"
NO,NO,NO,3,NO,0.191672776,0.082091925,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-105.1166687,NO,NO,NO,NO,0,a,['#Relevant_patents']
NO,NO,NO,1,NO,0.191672776,0.081889062,0,0,NO,NO,YES,NO,NO,NO,NO,NO,0,0.816680908,NO,NO,NO,NO,0,span,[['tocnumber']]
NO,NO,NO,2,NO,0.210014669,0.081889062,0,0,NO,NO,YES,NO,NO,NO,NO,NO,0,-78.56666565,NO,NO,NO,NO,0,span,[['toctext']]
NO,NO,NO,3,NO,0.191672776,0.083444346,0,0,NO,NO,YES,NO,NO,NO,NO,NO,0,-538.5499725,NO,NO,NO,NO,0,li,"[['toclevel-1', 'tocsection-35']]"
NO,NO,NO,3,NO,0.191672776,0.083647209,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-85.34999084,NO,NO,NO,NO,0,a,['#External_links']
NO,NO,NO,1,NO,0.191672776,0.083444346,0,0,NO,NO,YES,NO,NO,NO,NO,NO,0,-0.166656494,NO,NO,NO,NO,0,span,[['tocnumber']]
NO,NO,NO,2,NO,0.210931763,0.083444346,0,0,NO,NO,YES,NO,NO,NO,NO,NO,0,-57.81665039,NO,NO,NO,NO,0,span,[['toctext']]
YES,NO,NO,1,NO,0.184336019,0.087095881,0,1,NO,NO,NO,NO,NO,NO,NO,NO,0,-1013.499969,NO,NO,NO,NO,1,h2,[]
NO,NO,NO,1,YES,0.184336019,0.087231123,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-84.34999084,NO,NO,NO,NO,1,span,"[['mw-headline'], 'Description']"
NO,NO,NO,1,NO,0.295304469,0.08770447,0,1,NO,NO,NO,NO,NO,NO,NO,NO,0,-20.30001831,NO,NO,NO,NO,1,span,[['mw-editsection']]
NO,NO,NO,1,NO,0.295304469,0.08770447,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,10.7833252,NO,NO,NO,NO,1,span,[['mw-editsection-bracket']]
NO,NO,NO,1,NO,0.301724131,0.08770447,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-6.566680908,NO,NO,NO,NO,1,a,"['/w/index.php?title=PageRank&action=edit&section=1', 'Edit section: Description']"
NO,NO,NO,1,NO,0.323734402,0.08770447,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,10.7833252,NO,NO,NO,NO,1,span,[['mw-editsection-bracket']]
NO,NO,NO,27,NO,0.929016854,0.089800722,0,0.074074074,NO,NO,YES,NO,NO,NO,NO,NO,0,30.26667786,NO,NO,NO,NO,0,div,"[['thumb', 'tright']]"
NO,NO,NO,27,NO,0.929016854,0.089800722,0,0.074074074,NO,NO,YES,NO,NO,NO,NO,NO,0,30.26667786,NO,NO,NO,NO,0,div,"[['thumbinner'], 'width:222px;']"
NO,NO,NO,0,NO,0.932685232,0.094872299,nan,nan,NO,NO,YES,NO,NO,NO,NO,NO,nan,-207.1999817,NO,NO,NO,NO,0,a,"['/wiki/File:PageRank-hi-res.png', ['image']]"
NO,NO,NO,0,NO,0.932685232,0.090071206,nan,nan,YES,YES,YES,NO,NO,NO,NO,NO,nan,-62,NO,NO,NO,NO,0,img,"['', '//upload.wikimedia.org/wikipedia/commons/thumb/6/69/PageRank-hi-res.png/220px-PageRank-hi-res.png', 'async', '220', '158', ['thumbimage'], '//upload.wikimedia.org/wikipedia/commons/thumb/6/69/PageRank-hi-res.png/330px-PageRank-hi-res.png 1.5x, //upload.wikimedia.org/wikipedia/commons/thumb/6/69/PageRank-hi-res.png/440px-PageRank-hi-res.png 2x', '4000', '2878']"
NO,NO,NO,27,NO,0.932685232,0.10089057,0,0.037037037,NO,NO,YES,NO,NO,NO,NO,NO,0,-129.3333282,NO,NO,NO,NO,0,div,[['thumbcaption']]
NO,NO,NO,0,NO,1.119772535,0.101093433,nan,nan,NO,NO,NO,NO,NO,NO,NO,NO,nan,-4,NO,NO,NO,NO,0,div,[['magnify']]
NO,NO,NO,0,NO,1.119772535,0.101093433,nan,nan,NO,NO,NO,NO,NO,NO,NO,NO,nan,-4,NO,NO,NO,NO,0,a,"['/wiki/File:PageRank-hi-res.png', ['internal'], 'Enlarge']"
NO,YES,NO,89,NO,0.184336019,0.089462617,0,0.078651685,NO,NO,NO,NO,NO,NO,NO,NO,0,-951.9999847,NO,NO,NO,NO,1,p,[]
NO,NO,NO,2,NO,0.271460009,0.08966548,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-59.4833374,NO,NO,NO,NO,1,a,"['/wiki/Network_theory#Link_analysis', 'Network theory']"
NO,NO,NO,1,NO,0.552090963,0.08966548,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-43.15000916,NO,NO,NO,NO,1,a,"['/wiki/Weighting', 'Weighting']"
NO,NO,NO,1,NO,0.73000732,0.08966548,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-55.59999084,NO,NO,NO,NO,1,a,"['/wiki/Hyperlink', 'Hyperlink']"
NO,NO,NO,1,NO,0.798789417,0.08966548,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-2.666671753,NO,NO,NO,NO,1,a,"['/wiki/Set_(computer_science)', ['mw-redirect'], 'Set (computer science)']"
NO,NO,NO,3,NO,0.253118116,0.091220764,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-88.5166626,NO,NO,NO,NO,1,a,"['/wiki/World_Wide_Web', 'World Wide Web']"
NO,NO,NO,1,NO,0.776779146,0.091220764,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-41.58334351,NO,NO,NO,NO,1,a,"['/wiki/Algorithm', 'Algorithm']"
NO,NO,NO,1,NO,0.409941297,0.092708426,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-44.70001221,NO,NO,NO,NO,1,a,"['/wiki/Reciprocal_link', ['mw-redirect'], 'Reciprocal link']"
NO,NO,YES,1,NO,0.232942034,0.09426371,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,6.666671753,NO,NO,NO,NO,1,i,[]
NO,NO,YES,3,NO,0.359501092,0.09426371,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-78.13334656,NO,NO,NO,NO,1,i,[]
NO,NO,NO,10,NO,0.542002923,0.09426371,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-40.25,NO,NO,NO,NO,1,span,[['mwe-math-element']]
NO,NO,NO,10,NO,0.542002923,0.093993226,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,NO,NO,NO,NO,1,span,"[['mwe-math-mathml-inline', 'mwe-math-mathml-a11y'], 'display: none;']"
NO,NO,NO,10,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,YES,NO,NO,1,math,"['http://www.w3.org/1998/Math/MathML', '{\\displaystyle PR(E).}']"
NO,NO,NO,10,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,YES,NO,NO,1,semantics,[]
NO,NO,NO,6,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mrow,[['MJX-TeXAtom-ORD']]
NO,NO,NO,6,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mstyle,"['true', '0']"
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mi,[]
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mi,[]
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mo,['false']
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mi,[]
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mo,['false']
NO,NO,NO,1,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,YES,NO,1,mo,[]
NO,NO,NO,2,NO,nan,nan,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,nan,NO,NO,NO,YES,0,annotation,['application/x-tex']
NO,NO,NO,0,NO,0.542002923,0.094128468,nan,nan,YES,YES,YES,NO,NO,NO,NO,NO,nan,-35.58334351,NO,NO,NO,NO,0,img,"['https://wikimedia.org/api/rest_v1/media/math/render/svg/0a1cf2cf5d0fab047535790b2e5962369f081f74', ['mwe-math-fallback-image-inline'], 'true', 'vertical-align: -0.838ex; width:7.741ex; height:2.843ex;', 'PR(E).']"
NO,YES,NO,97,NO,0.184336019,0.096021856,0,0.06185567,NO,NO,NO,NO,NO,NO,NO,NO,0,-929.5999756,NO,NO,NO,NO,1,p,[]
NO,NO,NO,1,NO,0.554842247,0.096224719,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-45.4833374,NO,NO,NO,NO,1,a,"['/wiki/Webgraph', 'Webgraph']"
NO,NO,NO,1,NO,0.209097574,0.097712382,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-47.0333252,NO,NO,NO,NO,1,a,"['/wiki/Hyperlink', 'Hyperlink']"
NO,NO,NO,1,NO,0.603448262,0.097712382,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-36.90000916,NO,NO,NO,NO,1,a,"['/wiki/Cnn.com', ['mw-redirect'], 'Cnn.com']"
NO,NO,NO,1,NO,0.67039617,0.097712382,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-31.9833374,NO,NO,NO,NO,1,a,"['/wiki/Usa.gov', ['mw-redirect'], 'Usa.gov']"
NO,NO,NO,1,NO,0.184336019,0.100755328,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-50.91665649,NO,NO,NO,NO,1,a,"['/wiki/Recursion', 'Recursion']"
NO,NO,NO,2,NO,0.690572252,0.100755328,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-71.93333435,NO,NO,NO,NO,1,a,"['/wiki/Incoming_link', ['mw-redirect'], 'Incoming link']"
NO,YES,NO,51,NO,0.184336019,0.104068758,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-951.9999695,NO,NO,NO,NO,1,p,[]
NO,NO,NO,1,NO,0.807960363,0.104136379,0,0,NO,NO,YES,NO,YES,NO,NO,NO,0,0,NO,NO,NO,NO,0,sup,"['cite_ref-originalpaper_5-0', ['reference']]"
NO,NO,NO,1,NO,0.807960363,0.104136379,0,0,NO,NO,NO,NO,NO,YES,NO,NO,0,0,NO,NO,NO,NO,0,a,['#cite_note-originalpaper-5']
NO,NO,NO,1,NO,0.247615548,0.108666988,0,0,NO,NO,YES,NO,YES,NO,NO,NO,0,0,NO,NO,NO,NO,0,sup,"['cite_ref-6', ['reference']]"
NO,NO,NO,1,NO,0.247615548,0.108666988,0,0,NO,NO,NO,NO,NO,YES,NO,NO,0,0,NO,NO,NO,NO,0,a,['#cite_note-6']
NO,YES,NO,31,NO,0.184336019,0.110560377,0,0.225806452,NO,NO,NO,NO,NO,NO,NO,NO,0,-996.7999725,NO,NO,NO,NO,1,p,[]
NO,NO,NO,2,NO,0.542920017,0.110830861,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-77.3500061,NO,NO,NO,NO,1,a,"['/wiki/HITS_algorithm', 'HITS algorithm']"
NO,NO,NO,2,NO,0.701577387,0.110830861,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-69.6000061,NO,NO,NO,NO,1,a,"['/wiki/Jon_Kleinberg', 'Jon Kleinberg']"
NO,NO,NO,1,NO,0.836390297,0.110830861,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-26.0166626,NO,NO,NO,NO,1,a,"['/wiki/Teoma', 'Teoma']"
NO,NO,NO,1,NO,0.929933948,0.110830861,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-37.66667175,NO,NO,NO,NO,1,a,"['/wiki/Ask.com', 'Ask.com']"
NO,NO,NO,2,NO,1.03539983,0.110830861,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-85.91667175,NO,NO,NO,NO,1,a,"['/wiki/CLEVER_project', 'CLEVER project']"
NO,NO,NO,1,NO,0.205429196,0.112318524,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-48.05000305,NO,NO,NO,NO,1,a,"['/wiki/TrustRank', 'TrustRank']"
NO,NO,NO,1,NO,0.370506228,0.112318524,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-67.2666626,NO,NO,NO,NO,1,a,"['/wiki/Google_Hummingbird', 'Google Hummingbird']"
NO,NO,NO,1,NO,0.507153327,0.112183282,0,0,NO,NO,YES,NO,YES,NO,NO,NO,0,0,NO,NO,NO,NO,0,sup,"['cite_ref-7', ['reference']]"
NO,NO,NO,1,NO,0.507153327,0.112183282,0,0,NO,NO,NO,NO,NO,YES,NO,NO,0,0,NO,NO,NO,NO,0,a,['#cite_note-7']
YES,NO,NO,1,NO,0.184336019,0.115023365,0,1,NO,NO,NO,NO,NO,NO,NO,NO,0,-1013.499985,NO,NO,NO,NO,1,h2,[]
NO,NO,NO,1,YES,0.184336019,0.115158607,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-45.83332825,NO,NO,NO,NO,1,span,"[['mw-headline'], 'History']"
NO,NO,NO,1,NO,0.260454873,0.115631954,0,1,NO,NO,NO,NO,NO,NO,NO,NO,0,-20.29998779,NO,NO,NO,NO,1,span,[['mw-editsection']]
NO,NO,NO,1,NO,0.260454873,0.115631954,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,10.78334045,NO,NO,NO,NO,1,span,[['mw-editsection-bracket']]
NO,NO,NO,1,NO,0.265957441,0.115631954,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-6.566650391,NO,NO,NO,NO,1,a,"['/w/index.php?title=PageRank&action=edit&section=2', 'Edit section: History']"
NO,NO,NO,1,NO,0.288884806,0.115631954,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,10.78334045,NO,NO,NO,NO,1,span,[['mw-editsection-bracket']]
NO,YES,NO,54,NO,0.184336019,0.1173901,0,0.092592593,NO,NO,NO,NO,NO,NO,NO,NO,0,-974.3999634,NO,NO,NO,NO,1,p,[]
NO,NO,NO,1,NO,0.210014669,0.117592964,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-51.71665955,NO,NO,NO,NO,1,a,"['/wiki/Eigenvalue', ['mw-redirect'], 'Eigenvalue']"
NO,NO,NO,1,NO,0.758437254,0.117592964,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-73.46665955,NO,NO,NO,NO,1,a,"['/wiki/Scientometrics', 'Scientometrics']"
NO,NO,NO,1,NO,0.991379288,0.117457722,0,0,NO,NO,YES,NO,YES,NO,NO,NO,0,0,NO,NO,NO,NO,0,sup,"['cite_ref-8', ['reference']]"
NO,NO,NO,1,NO,0.991379288,0.117457722,0,0,NO,NO,NO,NO,NO,YES,NO,NO,0,0,NO,NO,NO,NO,0,a,['#cite_note-8']
NO,NO,NO,2,NO,0.184336019,0.117592964,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-977.2666321,NO,NO,NO,NO,1,a,"['/wiki/Thomas_Saaty', ['mw-redirect'], 'Thomas Saaty']"
NO,NO,NO,3,NO,0.316397645,0.119148247,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-151.2666626,NO,NO,NO,NO,1,a,"['/wiki/Analytic_Hierarchy_Process', ['mw-redirect'], 'Analytic Hierarchy Process']"
NO,NO,NO,1,NO,0.674981643,0.118945384,0,0,NO,NO,YES,NO,YES,NO,NO,NO,0,0,NO,NO,NO,NO,0,sup,"['cite_ref-9', ['reference']]"
NO,NO,NO,1,NO,0.674981643,0.118945384,0,0,NO,NO,NO,NO,NO,YES,NO,NO,0,0,NO,NO,NO,NO,0,a,['#cite_note-9']
NO,NO,NO,2,NO,0.99963314,0.119148247,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-81.2666626,NO,NO,NO,NO,1,a,"['/wiki/Cognitive_model', 'Cognitive model']"
NO,NO,NO,1,NO,0.375091701,0.120500668,0,0,NO,NO,YES,NO,YES,NO,NO,NO,0,-6.400009155,NO,NO,NO,NO,0,sup,"['cite_ref-10', ['reference']]"
NO,NO,NO,1,NO,0.375091701,0.120500668,0,0,NO,NO,NO,NO,NO,YES,NO,NO,0,-6.400009155,NO,NO,NO,NO,0,a,['#cite_note-10']
NO,NO,NO,1,NO,0.392516499,0.120500668,0,0,NO,NO,YES,NO,YES,NO,NO,NO,0,-5.600006104,NO,NO,NO,NO,0,sup,"['cite_ref-bradloveblog_11-0', ['reference']]"
NO,NO,NO,1,NO,0.392516499,0.120500668,0,0,NO,NO,NO,NO,NO,YES,NO,NO,0,-5.600006104,NO,NO,NO,NO,0,a,['#cite_note-bradloveblog-11']
NO,YES,NO,110,NO,0.184336019,0.122394056,0,0.036363636,NO,NO,NO,NO,NO,NO,NO,NO,0,-929.5999756,NO,NO,NO,NO,1,p,[]
NO,NO,NO,1,NO,0.321900213,0.12266454,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-41.58334351,NO,NO,NO,NO,1,a,"['/wiki/RankDex', ['mw-redirect'], 'RankDex']"
NO,NO,NO,2,NO,0.63462948,0.12266454,0,0,NO,NO,NO,NO,NO,NO,NO,NO,0,-35.3666687,NO,NO,NO,NO,1,a,"['/wiki/Robin_Li', 'Robin Li']"
NO,NO,NO,1,NO,1.049156249,0.122461677,0,0,NO,NO,YES,NO,YES,NO,NO,NO,0,-6.399993896,NO,NO,NO,NO,0,sup,"['cite_ref-12', ['reference']]"
NO,NO,NO,1,NO,1.049156249,0.122461677,0,0,NO,NO,NO,NO,NO,YES,NO,NO,0,-6.399993896,NO,NO,NO,NO,0,a,['#cite_note-12']
NO,NO,NO,1,NO,0.988628004,0.124016961,0,0,NO,NO,YES,NO,YES,NO,NO,NO,0,-6.399993896,NO,NO,NO,NO,0,sup,"['cite_ref-nytimes_13-0', ['reference']]"
NO,NO,NO,1,NO,0.988628004,0.124016961,0,0,NO,NO,NO,NO,NO,YES,NO,NO,0,-6.399993896,NO,NO,NO,NO,0,a,['#cite_note-nytimes-13']
NO,NO,NO,1,NO,0.661225224,0.125504624,0,0,NO,NO,YES,NO,YES,NO,NO,NO,0,-6.400009155,NO,NO,NO,NO,0,sup,"['cite_ref-rankdex_14-0', ['reference']]"
